year,ΔΡΑΜΑΣ,ΚΑΒΑΛΑΣ,ΕΒΡΟΥ,ΞΑΝΘΗΣ,ΡΟΔΟΠΗΣ,ΗΜΑΘΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΙΛΚΙΣ,ΠΕΛΛΗΣ,ΠΙΕΡΙΑΣ,ΣΕΡΡΩΝ,ΧΑΛΚΙΔΙΚΗΣ,ΓΡΕΒΕΝΩΝ,ΚΑΣΤΟΡΙΑΣ,ΚΟΖΑΝΗΣ,ΦΛΩΡΙΝΗΣ,ΚΑΡΔΙΤΣΗΣ,ΛΑΡΙΣΗΣ,ΜΑΓΝΗΣΙΑΣ,ΤΡΙΚΑΛΩΝ,ΑΡΤΗΣ,ΘΕΣΠΡΩΤΙΑΣ,ΙΩΑΝΝΙΝΩΝ,ΠΡΕΒΕΖΗΣ,ΖΑΚΥΝΘΟΥ,ΚΕΡΚΥΡΑΣ,ΚΕΦΑΛΛΗΝΙΑΣ,ΛΕΥΚΑΔΟΣ,ΑΙΤΩΛΙΑΣ_ΚΑΙ_ΑΚΑΡΝΑΝΙΑΣ,ΑΧΑΙΑΣ,ΗΛΕΙΑΣ,ΒΟΙΩΤΙΑΣ,ΕΥΒΟΙΑΣ,ΕΥΡΥΤΑΝΙΑΣ,ΦΘΙΩΤΙΔΟΣ,ΦΩΚΙΔΟΣ,ΑΡΓΟΛΙΔΟΣ,ΑΡΚΑΔΙΑΣ,ΚΟΡΙΝΘΙΑΣ,ΛΑΚΩΝΙΑΣ,ΜΕΣΣΗΝΙΑΣ,ΛΕΣΒΟΥ,ΣΑΜΟΥ,ΧΙΟΥ,ΔΩΔΕΚΑΝΗΣΟΥ,ΚΥΚΛΑΔΩΝ,ΗΡΑΚΛΕΙΟΥ,ΛΑΣΙΘΙΟΥ,ΡΕΘΥΜΝΗΣ,ΧΑΝΙΩΝ,ΑΤΤΙΚΗ
2021-12-31,1582.0657163467474,1957.4009348829834,2036.0057983130707,1105.6964409327104,1338.4740638218468,1968.3863208409687,12342.737087373805,1228.2316669825211,1794.386017676083,1517.2637443562014,2950.382511431745,1208.5839136588258,439.1381084647315,556.9095537457696,1646.089062919771,609.6317944985038,1641.3476701828067,3065.0507120788625,2284.982232423279,1662.7274546303565,966.8686419553101,526.9099868799012,1802.5997365119865,707.3243227864621,462.53910300650676,1351.541317140643,459.81983571992134,327.5423521908905,2532.0,3329.85577639819,1945.678418782814,1290.8901556647445,2540.408421180487,233.65653647248718,2005.2347193613987,484.4656077986123,1240.0777610263813,1148.577794419952,1780.858870622667,1100.053064598574,2074.9519300360994,1286.8286111659963,515.3117057833707,612.1711229921085,1693.558703680741,1197.910260478185,3043.9937150663013,881.1484115126464,736.6523770906574,1564.4193689472322,41986.2218059274
2022-12-31,1624.6713544821996,2017.7586052879176,2055.181606275191,1130.7747936848125,1338.4740638218468,2003.1990273040622,12954.779244762663,1245.5233211794302,1825.159414267201,1544.865292942286,3064.357995962885,1217.2090697486572,439.1381084647315,607.3800136440788,1744.471731062972,640.8833556992622,1654.3326948197148,3115.5594095691044,2321.5402955753357,1705.5995787899371,956.9264406831352,526.0874809059318,1807.9734363966224,704.7007521244376,460.830556941101,1351.3728031430373,459.22210267622404,341.57589814312905,2532.0,3420.038533478028,1942.8142157631844,1336.6283437430773,2556.0892434888283,233.65653647248718,2005.2348608152674,480.5201486506793,1276.1805088509893,1165.0373189236452,1824.0474967912685,1101.8057502587983,2068.2901872735715,1251.8705915425974,506.4132116965638,614.2759850664004,1718.0670103695252,1198.4150646232279,3023.439220192702,879.7180880426346,774.6454195974723,1564.4020339636772,42234.791083715376
2023-12-31,1716.5836199585851,2050.073180335109,2072.8929348140978,1137.3292706586258,1338.4740638218468,2028.010639389856,13083.177968811711,1272.8414605172939,1824.8611875104193,1653.537401024054,3060.7879974013604,1235.1392657769086,439.1381084647315,581.7280879872708,1749.3891806634429,634.7046117075967,1656.1223359372827,3104.4126888067335,2301.0483452438893,1702.6165846708652,946.6067323926762,526.5595884407363,1784.6079639349578,717.9895615577101,461.8903252596912,1351.4368322297244,459.49569647515136,329.21503568886715,2532.0,3377.290066886521,1944.1797564249098,1274.9416154921155,2602.483428282614,233.65653647248718,2005.2348671917944,482.4345078397853,1263.695222067585,1181.3092519633883,1860.1881989331484,1158.688636387057,2071.884577360825,1282.3886457594808,497.5389880730492,615.0947431023272,1742.9267781469737,1198.622817505781,3043.7411830257806,880.5324142791588,735.9045528597637,1564.4063003636957,42833.31266369875
2024-12-31,1658.261056855873,2029.3698071639415,2089.251627977523,1152.029366438763,1338.4740638218468,2052.2964933355775,13834.975434549402,1280.922820778556,1855.6152254324304,1631.5568359109966,3076.9784242186943,1243.9295946524276,439.1381084647315,583.145046458818,1755.1636427581175,623.1250474134905,1650.7690218316784,3232.8733178059647,2323.6292729138045,1685.0629387154117,941.1741184844855,526.288604968916,1819.0778197002112,724.4983115856957,461.2329775230232,1351.412503544866,459.37046738233016,342.64888261974573,2532.0,3445.847370131882,1943.5287197190457,1337.9124114779963,2582.0679592987917,233.65653647248718,2005.2348674792386,481.5056498875152,1299.7923293105641,1197.941155358082,1853.3890809139418,1154.4438818352453,2069.945198948915,1275.7565242823475,492.8179595126209,614.9521130549518,1799.966604928917,1198.7083185077697,3025.9612302961414,880.0687938230908,739.3793162181789,1564.4052503385221,43101.955721663624
2025-12-31,1788.4295816672789,2122.263526839368,2104.3609881493053,1164.448905144173,1338.4740638218468,2074.217343561725,13789.846298468308,1301.655857141716,1855.2977336467386,1571.603393734265,3172.7430215914355,1255.544868097866,439.1381084647315,610.575633594337,1779.174922885814,639.6267164528782,1644.1377303019588,3165.810683894982,2327.1233716786273,1695.1855556360033,943.379305302491,526.4441458925113,1790.2979499447454,726.3268840191414,461.640713854939,1351.4217475453283,459.42778712331227,329.82653157070445,2532.0,3453.64574274384,1943.8391087131358,1295.9491104191584,2584.564491683941,233.65653647248718,2005.2348674921961,481.95633704194535,1287.3017778496574,1212.7387272356007,1894.396863554664,1181.0742733661664,2070.9916041896595,1260.9464797094577,491.04428556892196,614.2763018367339,1758.2085767328847,1198.7435065699096,3042.3348798629827,880.332746914179,745.1690458560535,1564.4055087655006,43679.51135611484
2026-12-31,1748.776501383289,2160.6713347493273,2118.3164283864903,1175.5693166865633,1338.4740638218468,2093.1710110085437,14003.365707329764,1311.9332396575344,1886.0324373830256,1631.8983111114392,3135.8334780530686,1269.173898283258,439.1381084647315,563.7811388263453,1725.8783050877405,619.8009209230777,1640.1423585116718,3136.539680263896,2338.760639756355,1716.0351292309329,951.6887721890856,526.3548674625379,1809.5723773476427,727.5725659096005,461.3878052236461,1351.4182351670372,459.4015507861143,343.0443098036435,2532.0,3463.0048015900384,1943.6911273062742,1307.8414060820949,2581.6897209864837,233.65653647248718,2005.2348674927803,481.7376610746761,1323.39324703048,1229.4863729290428,1893.1971342798786,1149.0384611757543,2070.427008894005,1280.8954286228343,492.1328146485596,613.4514446732595,1793.5880467502577,1198.7579882682332,3027.575832661343,880.1824704684719,711.3622740591724,1564.4054451627367,43965.75330768472
2027-12-31,1785.130887301933,2171.550739775349,2131.206074936671,1188.7457520467208,1338.4740638218468,2110.8194408285513,14767.798198448792,1319.7415112945482,1885.6957050360738,1691.0445843759796,3207.5271898893084,1279.2868553965407,439.1381084647315,617.5758044256338,1858.7583063479622,642.8207958822941,1639.633299272243,3240.0872468793946,2356.4445533779476,1662.0852272231582,961.3248154427799,526.4061120988322,1803.2579331512197,734.5764870924871,461.5446781112838,1351.4195697408843,459.4135596573648,330.0366139350277,2532.0,3519.547146266291,1943.7616790886948,1332.8474410333513,2582.4894830789613,233.65653647248718,2005.2348674928066,481.84376389609247,1310.897433408073,1245.0259016958626,1916.5318432860595,1146.6700327770216,2070.731640250446,1270.8588421787047,496.11677390156444,612.7412186558307,1818.5047253276975,1198.7639482323116,3041.00049886456,880.2680273757286,749.8872095350673,1564.4054608163328,44524.67379567152
2028-12-31,1846.9219338217945,2177.0892494760037,2143.1113237403515,1199.517709159503,1338.4740638218468,2126.301703157001,14822.275569963098,1338.8055410311913,1916.41109903899,1643.8813120348004,3222.304341363924,1292.2699183003253,439.1381084647315,568.1494385299789,1811.6499241305703,627.473700521427,1641.3242413904552,3200.4277447106056,2349.7191334687695,1731.9639204853313,967.1066983187566,526.3766983563446,1795.3499768331678,741.182855005687,461.4473737893634,1351.4190626521809,459.40806296826435,343.1717592380647,2532.0,3503.0951541184827,1943.7280427413436,1281.9327096182303,2600.459831901394,233.65653647248718,2005.2348674928078,481.7922822044686,1346.9832670450494,1259.6081495105393,1946.034286098511,1095.945822873635,2070.5672742629126,1267.0472702823888,501.57315066725675,612.2732990693278,1851.5160798934076,1198.7664010642254,3028.8363876566023,880.2193172512318,718.7574689907336,1564.4054569637476,44826.32986445739
2029-12-31,1796.6951125654498,2279.6304461508053,2154.1073544325623,1211.8085115320846,1338.4740638218468,2140.340212517153,15371.091874044105,1351.6532413557838,1916.055150567418,1622.5968215627445,3234.247322834142,1304.5282052388334,439.1381084647315,595.9136510670727,1756.0650726681804,623.6416771937556,1643.3875172848418,3269.0892339868606,2370.096460484757,1673.2389281376475,966.0670305580569,526.3935814549417,1818.2390396696828,744.9273856218306,461.5077292223957,1351.4192553271337,459.4105789075593,330.0992795367553,2532.0,3559.1040223153595,1943.7440792442399,1346.501792769295,2588.1683969041555,233.65653647248718,2005.2348674928078,481.8172614136647,1334.482193775982,1272.5938902370117,1952.0951020146417,1107.3258559398196,2070.655959085688,1278.087289738743,507.67740983495275,612.0635974701897,1851.6126129915876,1198.767410530779,3039.876258014612,880.2470493923829,745.5095103041107,1564.4054579119268,45368.673395223166
2030-12-31,1867.2230244604289,2285.6409760047836,2164.263605089555,1222.8372018985156,1338.4740638218468,2152.925300780005,15303.082176014188,1366.778987745337,1946.7512592583262,1685.5972417034093,3297.4185817593743,1315.6163360015985,439.1381084647315,589.8423646817795,1895.9354699383457,643.0911454701509,1644.616547190373,3210.8867292560094,2373.1670501788085,1699.6520253067656,959.1358967179672,526.3838907799669,1789.14171924049,747.8371742075578,461.4702922594261,1351.4191821177776,459.4094273142237,343.1890349649549,2532.0,3564.50908268495,1943.736433663034,1291.0573462976186,2581.6511251279517,233.65653647248718,2005.2348674928078,481.8051413594788,1370.5623943862597,1284.4090484110177,1975.9909106304335,1098.5616396259168,2070.6081085668015,1269.4242327291279,513.4913693599874,612.0580560466125,1846.074343819092,1198.7678259782122,3029.8636317553364,880.2312606490617,751.7495260491891,1564.4054576785657,45683.81494390171
